,date,total_confirmed,new_confirmed,new_confirmed_after_fft,new_confirmed_after_sg,new_confirmed_after_convolve,total_deaths,new_deaths,new_death_after_fft,new_death_after_sg,new_death_after_convolve,total_recovered
372,2021-04-21,31874309,60921,61234.6979436756,52944.6364379001,150704.91404651164,567850,847,688.3874553842144,672.2624201672206,2405.6615813953485,567850
373,2021-04-22,31938130,63821,60099.67093351341,52861.13301437409,150982.49644651162,568739,889,680.1016182547439,666.7951638798618,2411.065004651163,568739
374,2021-04-23,32005123,66993,58914.192659859815,52748.329192303,150537.41853023256,569684,945,675.4792068728639,661.7489909858523,2350.055739534884,569684
375,2021-04-24,32067488,62365,57669.913443233694,52604.56790947777,149914.68584186045,570446,762,674.4267543741844,657.096470483254,2301.1972837209305,570446
376,2021-04-25,32121683,54195,56361.18430048848,52428.31002632574,148974.21588837207,571210,764,676.6240689270472,652.8097883851137,2251.5152,571210
377,2021-04-26,32155657,33974,54986.86495297972,52218.139103817026,148044.26999069768,571504,294,681.5410056102894,648.8608365124569,2209.626827906977,571504
378,2021-04-27,32201329,45672,53551.58929485157,51972.7669839618,147602.77291162792,571977,473,688.4688306326074,645.2212693705014,2193.6420837209303,571977
379,2021-04-28,32252062,50733,52066.326473422836,51691.03602406439,148038.96413023258,572653,676,696.5643182644351,641.8625692290748,2205.787237209302,572653
380,2021-04-29,32307150,55088,50548.152818732575,51371.92609269488,147482.65685581396,573647,994,704.9038297895271,638.7561447548796,2207.562455813954,573647
381,2021-04-30,32366064,58914,49019.23672292751,51014.55541717369,146921.28338604653,574540,893,712.5438992366513,635.8733858261862,2174.6328930232553,574540
382,2021-05-01,32424233,58169,47505.12612747749,50618.18611827517,146027.24130232556,575348,808,718.5843422384382,633.1857473423797,2143.8992,575348
383,2021-05-02,32470876,46643,46032.50732157372,50182.226749699184,145032.35181395346,576093,745,722.2296495487054,630.6648046811292,2085.9907348837205,576093
384,2021-05-03,32500951,30075,44626.66590303244,49706.23545246238,143904.42344186045,576414,321,722.8444482523313,628.2823633184967,2064.0178976744187,576414
385,2021-05-04,32549722,48771,43308.919300317,49189.921483698796,143049.8546976744,576887,473,719.9991175736752,626.0104974082237,2058.22351627907,576887
386,2021-05-05,32590522,40800,42094.30087603244,48633.14928531705,143518.66653023253,577799,912,713.502220714799,623.821628830919,2051.073153488372,577799
387,2021-05-06,32636200,45678,40989.75684144207,48035.93939883965,143079.17443720932,578612,813,703.4172297278054,621.6886308021935,2059.4430511627907,578612
388,2021-05-07,32683181,46981,39993.07053441244,47398.46938112883,142378.61562790698,579439,827,690.0620305115463,619.5848553150227,2042.319367441861,579439
389,2021-05-08,32731231,48050,39092.65846077485,46721.07709153676,139567.2653395349,580263,824,673.990838256697,617.4842400644839,1988.6725581395347,580263
390,2021-05-09,32765807,34576,38268.295746271375,46004.258340674234,137884.6352372093,580898,635,655.9593570712472,615.3613464356913,1944.9509953488375,580898
391,2021-05-10,32787895,22088,37492.733958001605,45248.67020737954,135568.50943255814,581137,239,636.8752007616984,613.1914479244929,1912.0051720930232,581137
392,2021-05-11,32823059,35164,36734.08122507089,44455.13094936911,134148.54452093024,581536,399,617.7366721910871,610.9506184325523,1900.1944186046514,581536
393,2021-05-12,32857120,34061,35958.73277918157,43624.61770175907,133667.56561860463,582236,700,599.5638969736643,608.6157440059619,1910.4448744186047,582236
394,2021-05-13,32893313,36193,35134.57800606916,42758.26824373801,131875.33573953487,583034,798,583.3269533110586,606.1646311741783,1908.1118511627908,583034
395,2021-05-14,32931842,38529,34234.17452600962,41857.37759763561,130405.60673488374,583824,790,569.8759780245812,603.5760486806917,1888.8884465116278,583824
396,2021-05-15,32973708,41866,33237.57480456188,40923.39919838572,128569.24807441862,584456,632,559.8782233534216,600.8298012512391,1858.5556093023251,584456
397,2021-05-16,33003316,29608,32134.517404630853,39957.940832366075,125941.74355348837,584985,529,553.7666772425526,597.9067828405637,1826.202232558139,584985
398,2021-05-17,33020753,17437,30925.751123520273,38962.76383951077,123711.30474418604,585249,264,551.7041545609671,594.7890238972623,1806.7589581395346,585249
399,2021-05-18,33048524,27771,29623.340802024766,37939.78025747919,121907.92160000005,585643,394,553.5657568658502,591.4597420233217,1794.78206511628,585643
400,2021-05-19,33076326,27802,28249.900899085093,36891.049854975594,121780.02667906978,586423,780,558.9413472621052,587.9034482588327,1812.1447069767441,586423
401,2021-05-20,33105813,29487,26836.807543094452,35818.775139632184,119353.96104186044,587107,684,567.1582787299257,584.1058928424441,1818.3173209302329,587107
402,2021-05-21,33135678,29865,25421.54136468579,34725.29993203082,117644.81506976747,587791,684,577.3231485326133,580.0541950451106,1800.1869023255813,587791
403,2021-05-22,33164233,28555,24044.40178949002,33613.105083589224,115062.38031627907,588426,635,588.3799359231657,575.7368796362898,1675.3461209302327,588426
404,2021-05-23,33184802,20569,22744.89958660846,32484.80220832135,112105.3185860465,588910,484,599.180623680446,571.1438688763183,1644.126734883721,588910
405,2021-05-24,33198229,13427,21558.17137204212,31343.130397644425,108843.51523720931,589100,190,608.5634062546463,566.2665639708803,1620.377265116279,589100
406,2021-05-25,33222717,24488,20511.763302140254,30190.948362708164,106453.70619534884,589538,438,615.4329323305599,561.097859932871,1607.5109953488372,589538
407,2021-05-26,33245791,23074,19623.100464729676,29031.233223987536,105436.93648372094,590185,647,618.83677752676,555.6321861335005,1621.3557209302326,590185
408,2021-05-27,33270340,24549,18897.89598493022,27867.070192349394,103141.61488372093,591162,977,618.0325243330562,549.8655206322715,1624.9542325581394,591162
409,2021-05-28,33297446,27106,18329.665305584225,26701.649221579137,100062.2610232558,592517,1355,612.5404387301304,543.7954279927612,1602.268055813954,592517
410,2021-05-29,33319412,21966,17900.404853370346,25538.25507859652,97196.41201860466,593057,540,602.1777395712919,537.4210504957232,1575.6595720930231,593057
411,2021-05-30,33332030,12618,17582.380621242224,24380.264198805948,94370.03564651165,593407,350,587.0717886759171,530.7431792226644,1550.354753488372,593407
412,2021-05-31,33339002,6972,17340.86224097565,23231.13457508405,91100.91438139537,593536,129,567.6510897346848,523.7642109736116,1527.1934883720928,593536
413,2021-06-01,33345017,6015,17137.542842861963,22094.39746421382,89411.51709767441,593694,158,544.6146547132325,516.4881887073402,1513.0030511627906,593694
414,2021-06-02,33366813,21796,16934.314071251923,20973.652364936264,88396.15073488372,594357,663,518.8819477278017,508.9207862461685,1521.877023255814,594357
415,2021-06-03,33383982,17169,16697.026446910488,19872.556632268293,85941.39456744185,594921,564,491.5271170365026,501.06934153377415,1519.9893953488372,594921
416,2021-06-04,33403066,19084,16398.862208256713,18794.816257585604,83784.0769488372,595560,639,463.70245372907397,492.94282061526746,1496.8790325581394,595560
417,2021-06-05,33420200,17134,16022.981678928898,17744.179494585504,81460.0959255814,596087,527,436.55686834459226,484.55181395801173,1470.839665116279,596087
418,2021-06-06,33434775,14575,15564.172302675126,16724.425491682086,78904.27884651163,596668,581,411.1555799992558,475.9085453646835,1440.7747720930229,596668
419,2021-06-07,33440527,5752,15029.325531111203,15739.3555392107,76599.87542325581,596825,157,388.4071280698894,467.02685127570794,1421.419869767442,596825
420,2021-06-08,33455478,14951,14436.681649739081,14792.784996043047,74790.7601116279,597138,313,369.0032448881287,457.9221444851637,1401.5446325581397,597138
421,2021-06-09,33468591,13113,13813.905273237799,13888.530219885339,74215.74481860465,597469,331,353.37611029012226,448.6114092828525,1410.243981395349,597469
422,2021-06-10,33487580,18989,13195.172575587363,13030.403163868352,72932.96450232559,597949,480,341.6761238280458,439.11316853058725,1407.9745860465116,597949
423,2021-06-11,33501944,14364,12617.553516553598,12222.19765359179,71345.2559255814,598367,418,333.77168821091607,429.4474490173352,1393.0927255813954,598367
424,2021-06-12,33526778,24834,12117.047957698409,11467.67912638819,69538.22690232558,598906,539,329.270731205097,419.63572373490206,1358.5696372093023,598906
425,2021-06-13,33535542,8764,11724.675657227996,10770.578849449808,67474.72863255814,599182,276,327.5619478534776,409.7009443986417,1329.6401488372094,599182
426,2021-06-14,33540806,5264,11463.022004820246,10134.57788202117,65433.524874418596,599286,104,327.872165335714,399.66740899983597,1305.3675162790696,599286
427,2021-06-15,33552936,12130,11343.603116428123,9563.29914024526,64121.29473488374,599465,179,329.33495140060074,389.56076456924256,1284.5859348837212,599465
428,2021-06-16,33563839,10903,11365.338618614023,9060.298022856674,63843.73637209302,599799,334,331.06471231648965,379.40795923375254,1289.6747534883723,599799
429,2021-06-17,33576409,12570,11514.314894056695,8629.04945520285,62444.07371162791,600183,384,332.2301323278327,369.2371497975714,1285.4569302325583,600183
430,2021-06-18,33587045,10636,11764.89563072523,8272.936201412074,61556.25938604652,600500,317,332.12092784736484,359.0776928474761,1254.1343255813954,600500
431,2021-06-19,33608403,21358,12082.102307564957,7995.244822523444,60472.53120000001,601114,614,330.20251639871964,348.9600140305256,1228.8733395348836,601114
432,2021-06-20,33616907,8504,12425.057893531874,7799.147348128088,59299.45600000003,601289,175,326.15427957968933,338.91560416833545,1202.2846511627909,601289
433,2021-06-21,33621409,4502,12751.175438820641,7687.695867703678,58057.7715348837,601359,70,319.8885387708994,328.97693971563194,1175.4464000000003,601359
434,2021-06-22,33633014,11605,13020.690799130922,7663.810007048673,57695.84751627908,601624,265,311.5490382151908,319.17735676012535,1159.905637209302,601624
435,2021-06-23,33643843,10829,13201.09420784591,7730.266455894169,58150.53748837209,601975,351,301.48949777847815,309.5510347646582,1168.6855813953487,601975
436,2021-06-24,33656992,13149,13271.01399100736,7889.69023952213,57853.689265116285,602374,399,290.2345041331962,300.13286165533873,1167.8322604651162,602374
437,2021-06-25,33670638,13646,13223.14846586724,8144.545515654452,57678.2430883721,602714,340,278.4265062535849,290.95847031185986,1148.5395720930233,602714
438,2021-06-26,33695032,24394,13065.925719444873,8497.122432348002,57528.071330232546,603237,523,266.7638390310114,282.0639286814694,1123.5401674418604,603237
439,2021-06-27,33703740,8708,12823.688193291719,8949.53072938104,57243.32584186046,603394,157,255.93541720978357,273.4858573499564,1098.6439813953486,603394
440,2021-06-28,33708052,4312,12535.339028499664,9503.689744876388,56745.805804651165,603464,70,246.5579590787143,265.2612600156517,1082.987981395349,603464
441,2021-06-29,33722586,14534,12251.536720724127,10161.31773275679,57099.657562790715,603616,152,239.12129809642119,257.42744000924495,1073.5781209302327,603616
442,2021-06-30,33729380,6794,12030.6693579164,10923.927672435453,58266.84576744187,603953,337,233.946549542683,250.02182627842785,1080.704446511628,603953
443,2021-07-01,33745682,16302,11933.96529660657,11792.81458427732,58896.63832558139,604248,295,231.16069062306525,243.08205207419496,1080.1996651162794,604248
444,2021-07-02,33760081,14399,12020.190875690589,12769.047792668927,59605.365544186054,604534,286,230.68959569854545,236.6456139475472,1056.3901023255817,604534
445,2021-07-03,33789453,29372,12340.437802760029,13853.468523418725,60353.34623255813,604969,435,232.26988046102517,230.75000676280388,1038.680334883721,604969
446,2021-07-04,33794152,4699,12933.5071583732,15046.672949259826,61092.175813953494,605051,82,235.47820216577784,225.43246237010044,1020.6665674418606,605051
447,2021-07-05,33797976,3824,13822.352038623336,16349.021222451407,61920.21030697676,605089,38,239.7750912400929,220.7298778510758,1005.3074976744186,605089
448,2021-07-06,33806811,8835,15011.949931481855,17760.609045263987,63374.373097674405,605211,122,244.55909413446437,216.67874706264865,999.5314976744185,605211
449,2021-07-07,33830194,23383,16488.84675980607,19281.286514401494,65361.330530232546,605524,313,249.22610440266726,213.31498030997454,1012.2231441860467,605524
450,2021-07-08,33852875,22681,18222.458751891485,20910.634477421387,66770.60948837211,605845,321,253.2283291531033,210.67394403336266,1010.3574325581394,605845
451,2021-07-09,33871889,19014,20168.05036727567,22647.96985447447,68360.71047441862,606093,248,256.12741853886945,208.79007933732373,996.5862325581396,606093
452,2021-07-10,33919392,47503,22271.142341547267,24492.334858673974,70017.44401860464,606555,462,257.6368676082917,207.69717422664326,963.1052279069768,606555
453,2021-07-11,33927784,8392,24472.95942601124,26442.501957291282,71546.60997209302,606638,83,257.6498276168825,207.42783686284338,906.064223255814,606638
454,2021-07-12,33938937,11153,26716.41693799203,28496.961140200896,73398.47758139535,606747,109,256.24984204194703,208.01372596612873,898.3136372093026,606747
455,2021-07-13,33972570,33633,28952.08019161819,30653.92637854288,75977.63337674417,606986,239,253.70362327756325,209.48524812235746,902.8467720930232,606986
456,2021-07-14,33998944,26374,31143.51851624262,32911.33077971359,79006.21853023257,607345,359,250.43666127575125,211.87149951107813,921.7308279069769,607345
457,2021-07-15,34032078,33134,33271.51826426384,35266.82420966203,82208.51918139536,607677,332,246.99405052769495,215.2002299079204,939.7933767441862,607677
458,2021-07-16,34062046,29968,35336.71411808807,37717.77525692593,84566.3198511628,608003,326,243.99028962215206,219.49758581121796,928.253395348837,608003
459,2021-07-17,34139526,77480,37360.33723616391,40261.274754006765,87365.50448372093,608361,358,242.05282221682867,224.7881793319616,923.5512930232559,608361
460,2021-07-18,34151385,11859,39382.9500487853,42894.125623848,90078.08022325582,608428,67,241.7646564595472,231.09487650458777,914.2757581395352,608428
461,2021-07-19,34171360,19975,41461.22524158351,45612.86177331307,92927.01763720928,608601,173,243.6114699739599,238.43871482186023,911.6288372093028,608601
462,2021-07-20,34223507,52147,43663.01318449267,48413.7380524131,96104.54511627907,608801,200,247.9381739707835,246.83885141916653,906.535069767442,608801
463,2021-07-21,34264077,40570,46061.11006019213,51292.740121052964,99935.53120000001,609093,292,254.91901407255446,256.3123019346317,928.1296744186044,609093
464,2021-07-22,34314662,50585,48726.27192974657,54245.58761392665,103339.67866046513,609445,352,264.54401114219013,266.8741551867738,941.4561860465119,609445
465,2021-07-23,34369328,54666,51720.104656265,57267.736972709725,106970.08271627907,609739,294,276.6230119264956,278.5372123919042,955.5419906976747,609739
466,2021-07-24,34488723,119395,55088.487017601576,60354.39117860483,110396.36066976743,610299,560,290.8069697529939,291.31212517564927,961.6205767441861,610299
467,2021-07-25,34513904,25181,58856.15074750576,63500.50549891318,114142.73719069769,610418,119,306.6244635412897,305.2069600746331,971.6016744186046,610418
468,2021-07-26,34539538,25634,63022.94861112077,66700.79470830996,117266.05864186044,610503,85,323.5300389613836,320.22757770720364,974.1128558139535,610503
469,2021-07-27,34626059,86521,67562.1975075286,69949.74487709001,121415.43099534884,610768,265,340.95985091760014,336.3772151958501,992.8364279069768,610768
470,2021-07-28,34694802,68743,72421.3005447344,73241.61556275719,125961.53395348835,611218,450,358.38940382823597,353.65657872412066,1023.4527627906978,611218
471,2021-07-29,34764242,69440,77524.64647934292,76570.45554089619,130211.00855813957,611599,381,375.3879880108401,372.0638122842038,1050.9930418604656,611599
472,2021-07-30,34843532,79290,82778.57567940094,79930.11463490671,134640.42500465116,611926,327,391.66471411293145,391.59427944439176,1071.194195348837,611926
473,2021-07-31,35031603,188071,88078.0083408633,83314.25757104583,139121.09160930236,612799,873,407.1018232973438,412.2406526216241,1089.8025302325582,612799
474,2021-08-01,35064263,32660,93314.17138820855,86716.36115297631,143760.7537488372,612952,153,421.77212513737555,433.99281827971345,1112.807553488372,612952
475,2021-08-02,35107201,42938,98382.75073289385,90129.7528913896,147761.55564651164,613165,213,435.9388772434965,456.83788857979243,1117.5421767441862,613165
476,2021-08-03,35227411,120210,103191.74636208214,93547.60441214172,152716.06634418608,613526,361,450.0380333783699,480.76004446880233,1150.3953860465115,613526
477,2021-08-04,35330610,103199,107668.32459223822,96962.95816396344,158014.06310697674,614110,584,464.6443995515421,505.7406897189694,1190.9454511627907,614110
478,2021-08-05,35427279,96669,111764.04415170832,100368.73727855412,162992.5876837209,614643,533,480.424700367328,531.7582670776933,1221.4076651162788,614643
479,2021-08-06,35538202,110923,115457.97382064447,103757.76414272444,168120.57774883724,615147,504,498.0817356275683,558.7883287046589,1248.8397767441863,615147
480,2021-08-07,35793497,255295,118757.40683140678,107122.77636355956,173245.8820093023,616301,1154,518.2945923068172,586.8035299313206,1274.800669767442,616301
481,2021-08-08,35842571,49074,121696.09428124256,110456.45318201002,178374.07992558143,616549,248,541.6601995482724,615.773759795482,1304.755274418605,616549
482,2021-08-09,35870455,27884,124330.14660133103,113751.41497662551,182859.49387906975,616663,114,568.6413483251775,645.6656920556957,1323.4427906976744,616663
483,2021-08-10,36050118,179663,126731.96765939455,117000.26660527306,188430.24085581396,617169,506,599.5256631693751,676.4434011565882,1365.9377488372095,617169
484,2021-08-11,36171292,121174,128982.77012735487,120195.59878787074,194351.2241116279,618033,864,634.3989752219353,708.0680454280036,1415.3377488372096,618033
485,2021-08-12,36327655,156363,131164.35579215703,123330.01475018171,199734.55155348836,618813,780,673.1352057752941,740.4979616666374,1461.6560372093024,618813
486,2021-08-13,36469774,142119,133350.9173682105,126396.15348514015,205673.0812651163,619825,1012,715.4033570485901,773.6887378565948,1498.7977674418605,619825
487,2021-08-14,36699694,229920,135601.62158500662,129386.70897300921,211147.06645581397,620881,1056,760.6906667797366,807.5931859291918,1540.040669767442,620881
488,2021-08-15,36749123,49429,137954.665807932,132294.4500074415,216762.53607441863,621135,254,808.3395609436756,842.1615606303781,1582.160930232558,621135
489,2021-08-16,36791196,42073,140423.367750377,135112.23796954227,221480.8677581395,621311,176,857.5948670817601,877.3414751441019,1615.280669767442,621311
490,2021-08-17,37010611,219415,142994.66166773194,137833.06914688137,227815.74418604656,622364,1053,907.6569361430619,913.0780038968471,1671.4817860465116,622364
491,2021-08-18,37163450,152839,145630.15164926162,140450.07614681806,234279.85949767442,623392,1028,957.7359342460735,949.3138313946899,1732.1410976744187,623392
492,2021-08-19,37322073,158623,148269.6337236181,142956.55118218908,240520.3128186047,624567,1175,1007.1026356687053,985.9894095164984,1789.453581395349,624567
493,2021-08-20,37479311,157238,150836.76568907817,145345.99294436513,245937.45283720933,626348,1781,1055.1315579975646,1023.0427922226945,1836.9086883720931,626348
494,2021-08-21,37724960,245649,153246.3587644152,147612.09667335352,251489.32141395356,627826,1478,1101.3331700940628,1060.4100539226079,1885.1598511627906,627826
495,2021-08-22,37791527,66567,155412.60783718576,149748.80078639643,257280.73916279068,628364,538,1145.3730770427042,1098.0252041584056,1938.1958325581395,628364
496,2021-08-23,37827906,36379,157257.4825228174,151750.3003428394,261335.12989767446,628534,170,1187.0774203811113,1135.8205301157752,1978.231218604651,628534
497,2021-08-24,38065326,237420,158718.4789717821,153611.08416096843,267871.092427907,629919,1385,1226.4250892003765,1173.7263651289722,2042.6891162790696,629919
498,2021-08-25,38222448,157122,159754.98521732513,155325.92541995607,274300.0271627907,631341,1422,1263.5285802836524,1211.6716384523684,2106.836651162791,631341
499,2021-08-26,38391877,169429,160352.63665788312,156889.9421881802,279416.7013581396,632831,1490,1298.6063490115014,1249.5839187706147,2164.769860465116,632831
500,2021-08-27,38576316,184439,160525.22211884896,158298.58270547912,285027.15851162793,635052,2221,1331.9501591311625,1287.3893351388379,2216.904446511628,635052
501,2021-08-28,38819889,243573,160313.92817820318,159547.69461197982,290292.5947534884,636774,1722,1363.8912065724242,1325.0129473594761,2271.741804651163,636774
502,2021-08-29,38881157,61268,159783.9591516639,160633.4922549819,295750.85890232556,637394,620,1394.7686405869524,1362.3790889775908,2326.974362790698,637394
503,2021-08-30,38923471,42314,159018.81905930306,161552.61572828912,298291.2101581395,637665,271,1424.9035592645569,1399.4111731140563,2380.3228279069767,637665
504,2021-08-31,39182754,259283,158112.76660425638,162302.12496656808,304886.7913302325,639429,1764,1454.5806824608032,1436.0321275262024,2452.1488372093027,639429
505,2021-09-01,39354028,171274,157162.1332773776,162879.5507265239,311049.9968372093,640872,1443,1484.0388048773486,1472.1647541285217,2519.070548837209,640872
506,2021-09-02,39556341,202313,156256.31081143624,163282.87695632677,315306.22731162794,642906,2034,1513.4699314837405,1507.7313694476422,2586.4885581395347,642906
507,2021-09-03,39731420,175079,155469.25573152647,163510.58526418934,320298.72457674425,645859,2953,1543.0258340250457,1542.6546516625262,2649.62016744186,645859
508,2021-09-04,39967014,235594,154852.32095980024,163561.64739442558,324724.1720558139,647827,1968,1572.829775281113,1576.857424219199,2710.1437395348835,647827
509,2021-09-05,40036399,69385,154429.1100135444,163435.56406720303,328887.3212651163,648433,606,1602.9904438434646,1610.2631724766416,2774.319553488372,648433
510,2021-09-06,40080358,43959,154192.86819968835,163132.36308690155,329052.53324651165,648812,379,1633.6148130844729,1642.795999893817,2822.22783255814,648812
511,2021-09-07,40158424,78066,154106.6936466334,162652.62059171568,335002.2169302326,649402,590,1664.8167303384264,1674.3810777092606,2898.147944186047,649402
512,2021-09-08,40423853,265429,154106.59022863582,161997.45406410127,340963.4632186047,651536,2134,1696.7185568792218,1704.9446225413462,2977.582437209302,651536
513,2021-09-09,40606886,183033,154107.1186016098,161168.55941542698,343226.26883720927,653814,2278,1729.4440698105432,1734.41473467288,3048.1479069767443,653814
514,2021-09-10,40766790,159904,154009.1555828536,160168.19603996543,346577.15761860466,657097,3283,1763.1020138633626,1762.7206470439214,3108.549879069768,657097
515,2021-09-11,40995214,228424,153709.06926557253,158999.20988401998,349903.84870697674,659528,2431,1797.7610296147602,1789.7940279807103,3174.216,659528
516,2021-09-12,41064421,69207,153108.47704383582,157665.00174139958,352596.0182697674,660302,774,1833.41803714627,1815.5683675387006,3243.2918697674418,660302
517,2021-09-13,41104220,39799,152123.68993221316,156169.58945479835,348553.6624,660615,313,1869.9633649181096,1839.9797411164327,3278.703627906977,660615
518,2021-09-14,41356276,252056,150693.9659544368,154517.55882405976,354019.4714046511,662809,2194,1907.1468350039188,1862.966956004045,3358.8217674418615,662809
519,2021-09-15,41502458,146182,148787.79695788867,152714.0645657222,358878.5989209302,664736,1927,1944.5495241083718,1884.4714967863774,3436.2809674418604,664736
520,2021-09-16,41673036,170578,146406.62826445771,150764.8538254531,359025.9342883721,667502,2766,1981.5659291568552,1904.4384748570794,3505.9521116279066,667502
521,2021-09-17,41828544,155508,143585.64338323625,148676.24510811703,360189.40096744185,670963,3461,2017.400739322972,1922.8156953812827,3562.952818604652,670963
522,2021-09-18,42037414,208870,140391.5152958507,146455.10219030973,361747.7028465117,673409,2446,2051.0833702282816,1939.5552350735786,3623.9005767441854,673409
523,2021-09-19,42097895,60481,136917.30665775258,144108.8339698749,362383.31170232553,674324,915,2081.5019229900263,1954.6126667271258,3686.502660465116,674324
524,2021-09-20,42137416,39521,133274.96739304994,141645.42380247105,354082.5280744186,674648,324,2107.4564134962625,1967.9479216449204,3708.9237209302314,674648
525,2021-09-21,42332303,194887,129586.10448680168,139073.32662609365,358367.0270139535,677004,2356,2127.7291388307913,1979.5248917814918,3787.152818604651,677004
526,2021-09-22,42453959,121656,125971.86369951203,136401.51773947128,363970.4250046512,679359,2355,2141.168097180857,1989.3122970022716,3874.351330232558,679359
527,2021-09-23,42587085,133126,122542.85042753031,133639.44997163163,360278.4340837209,682204,2845,2146.777652239863,1997.2835437625097,3938.7463069767446,682204
528,2021-09-24,42713558,126473,119390.01813947134,130797.01901502871,360114.7498790698,685471,3267,2143.809319734489,2003.4169537337857,3981.6081860465115,685471
529,2021-09-25,42890462,176904,116577.36691399368,127884.56389084157,357768.9770046512,687955,2484,2131.8448093788284,2007.6956988168272,4030.521786046512,687955
530,2021-09-26,42941329,50867,114137.12897803908,124912.78826323496,356212.0176744186,688708,753,2110.8633911587945,2010.1085936063905,4064.9140837209306,688708
531,2021-09-27,42989401,48072,112067.88777843617,121892.77958833505,349179.1763348837,689226,518,2081.2863221167536,2010.649857659469,4095.998437209302,689226
532,2021-09-28,43158782,169381,110335.80324726681,118835.93855143893,353164.65451162786,691598,2372,2043.9924536387214,2009.3191247566444,4176.557730232557,691598
533,2021-09-29,43270161,111379,108878.82408444639,115753.94278667321,357624.411572093,694158,2560,2000.3011560918912,2006.122004220373,4262.779199999999,694158
534,2021-09-30,43393578,123417,107613.48555817157,112658.74245160223,351213.8221767443,696770,2612,1951.921200351483,2001.0697329407044,4296.118809302326,696770
535,2021-10-01,43503534,109956,106443.64535070707,109562.45401822373,348782.24919069774,699566,2796,1900.8670245525668,1994.1798075428055,4330.822883720931,699566
536,2021-10-02,43656413,152879,105270.32399875182,106477.3579521763,345990.46731162793,701701,2135,1849.3466533946878,1985.4755408882204,4357.538120930232,701701
537,2021-10-03,43698901,42488,104001.70867622324,103415.8476630135,343200.7179906976,702439,738,1799.6281748264955,1974.9865475246108,4346.500800000001,702439
538,2021-10-04,43739479,40578,102562.36037926967,100390.32716633566,334883.3670697675,702916,477,1753.8938700676363,1962.7485442452548,4352.962567441861,702916
539,2021-10-05,43894443,154964,100900.7375734215,97413.22561194176,337505.5013953488,704950,2034,1714.0926223656631,1948.8034701648774,4417.120706976745,704950
540,2021-10-06,43991654,97211,98994.30792613432,94496.89614746076,341999.48673488374,706856,1906,1681.8019326561134,1933.1994724071665,4504.464855813954,706856
541,2021-10-07,44102409,110755,96851.74953198712,91653.58319870435,334181.31441860466,709485,2629,1658.1106485874504,1915.9913392240078,4518.129302325581,709485
542,2021-10-08,44202952,100543,94512.02274827412,88895.2983774078,331212.1761116279,711962,2477,1643.532347769294,1897.2392345333478,4529.453655813954,711962
543,2021-10-09,44329423,126471,92040.39709004016,86233.83615679413,327463.9685209302,713795,1833,1637.957269967705,1877.0101130547062,4536.845097674418,713795
544,2021-10-10,44359865,30442,89521.81570810456,83680.66977145328,322702.19665116275,714164,369,1640.6479094507367,1855.3766206403511,4498.469693023256,714164
545,2021-10-11,44396066,36201,87052.2440561184,81246.85019468273,314199.67862325587,714609,445,1650.2800703762218,1832.4176188034926,4489.3122232558135,714609
546,2021-10-12,44500535,104469,84728.85358718177,78943.01372920281,316844.5323534884,715786,1177,1665.0276201602417,1808.2174874455723,4547.596093023256,715786
547,2021-10-13,44606902,106367,82640.01523076293,76779.26320905803,320677.3905116279,718138,2352,1682.6856437857916,1782.866345252366,4627.838660465115,718138
548,2021-10-14,44728475,121573,80856.10791539206,74765.06478028417,311214.1320930232,721362,3224,1700.823506708664,1756.459559732493,4617.248855813955,721362
549,2021-10-15,44814853,86378,79422.08020768684,72909.28035174946,307003.85652093036,723503,2141,1716.956754724163,1729.0980008638264,4625.431404651163,723503
550,2021-10-16,44924651,109798,78352.54321845314,71219.94833010533,300799.62161860464,725326,1823,1728.7250486897085,1700.8874171780953,4596.436167441861,725326
551,2021-10-17,44959269,34618,77629.93423444561,69704.37522277786,296144.9263255814,725798,472,1734.0626151151675,1671.937958607942,4509.625079069767,725798
552,2021-10-18,44990381,31112,77205.99480475568,68368.94634981747,287673.3420651163,726224,426,1731.3480711302893,1642.3642827889505,4481.396911627907,726224
553,2021-10-19,45095141,104760,77006.48182020322,67219.07923520051,289397.73752558144,728039,1815,1719.5219423108558,1612.285188192377,4536.941953488373,728039
554,2021-10-20,45176088,80947,76938.70636608773,66259.19503554207,292719.97041860473,730171,2132,1698.1626290400984,1581.8226203563243,4607.04223255814,730171
555,2021-10-21,45267544,91456,76901.20413425258,65492.648298361295,294011.1962790698,733371,3200,1667.5148005483784,1551.102189173137,4665.282976744186,733371
556,2021-10-22,45346444,78900,76794.61174908678,64921.60889590582,283820.89570232556,735355,1984,1628.4679442494012,1520.2520772273026,4630.827051162792,735355
557,2021-10-23,45441599,95155,76532.67898074104,64547.06705856396,278619.4578232558,737248,1893,1582.486761767063,1489.4026234226194,4587.088520930233,737248
558,2021-10-24,45470475,28876,76052.30333351028,64368.760194727205,274754.4428279069,737754,506,1531.4989504452876,1458.6857696945756,4480.283423255814,737754
559,2021-10-25,45487903,17428,75321.53746338715,64385.061648939445,266595.55862325587,737966,212,1477.749315277175,1428.2349708204429,4423.6750883720915,737966
560,2021-10-26,45604266,116363,74344.68775572604,64593.07813597405,268197.0482976744,739435,1469,1423.63183151761,1398.1842813232813,4468.242195348837,739435
